Date Time,Open,High,Low,Close,Volume,Adj Close
17-01-2020 06:15,923.25,923.5,923,923.5,107,923.5
17-01-2020 06:30,923.5,923.5,923,923.5,65,923.5
17-01-2020 06:45,923.25,924.25,923.25,924,152,924
17-01-2020 07:00,924,924.5,923.75,924.25,372,924.25
17-01-2020 07:15,924.25,924.5,924,924,89,924
17-01-2020 07:30,924,924.25,923.75,923.75,81,923.75
17-01-2020 07:45,924,924.5,923.75,924,223,924
17-01-2020 08:00,924,924.5,924,924.25,28,924.25
17-01-2020 08:15,924.25,924.75,924.25,924.25,157,924.25
17-01-2020 08:30,924.25,924.75,924.25,924.25,101,924.25
17-01-2020 08:45,924.25,924.5,923.75,923.75,68,923.75
17-01-2020 09:00,923.75,924.25,923.25,923.25,194,923.25
17-01-2020 09:15,923.5,923.5,923.25,923.25,96,923.25
17-01-2020 09:30,923.5,923.5,922.75,923,242,923
17-01-2020 09:45,923,923.25,922.75,923,48,923
17-01-2020 10:00,923,923,922.5,922.75,114,922.75
17-01-2020 10:15,922.75,923.25,922.75,923,89,923
17-01-2020 10:30,923,923,922.75,923,97,923
17-01-2020 10:45,923,923,922.75,922.75,61,922.75
17-01-2020 11:00,923,923.5,922.75,923,219,923
17-01-2020 11:15,923,923.25,922.75,922.75,112,922.75
17-01-2020 11:30,923,923,922.5,922.75,168,922.75
17-01-2020 11:45,922.75,923.5,922.75,923,108,923
17-01-2020 12:00,923,924.25,923,924.25,368,924.25
17-01-2020 12:15,924.25,925.25,924.25,924.5,470,924.5
17-01-2020 12:30,924.25,924.75,923.75,923.75,332,923.75
17-01-2020 12:45,923.75,924,923.25,923.5,203,923.5
17-01-2020 13:00,923.5,923.5,922.25,922.5,287,922.5
17-01-2020 13:15,922.75,923.25,922.5,922.75,456,922.75
17-01-2020 13:30,922.75,923.25,921.75,923.25,786,923.25
17-01-2020 13:45,923.25,923.5,922.5,923.25,285,923.25
17-01-2020 14:45,923.25,923.75,920,921,9783,921
17-01-2020 15:00,920.75,921.75,920.25,921.25,2932,921.25
17-01-2020 15:15,921.25,923.75,921,923.25,3358,923.25
17-01-2020 15:30,923.25,924.25,922.75,923.75,2717,923.75
17-01-2020 15:45,923.75,924,922,922,2562,922
17-01-2020 16:00,922,924,921.75,923.5,2216,923.5
17-01-2020 16:15,923.75,926.5,923,925.75,7667,925.75
17-01-2020 16:30,925.75,926,924.5,924.5,2180,924.5
17-01-2020 16:45,924.5,925.25,923.5,923.5,1816,923.5
17-01-2020 17:00,923.75,924.75,923.5,924,1274,924
17-01-2020 17:15,924.25,924.25,923.25,923.5,1292,923.5
17-01-2020 17:30,923.5,925.75,923.25,925,2679,925
17-01-2020 17:45,925.25,925.75,924.5,925.5,1513,925.5
17-01-2020 18:00,925.75,926,924.25,925.75,1782,925.75
17-01-2020 18:15,925.75,928,925.75,928,3068,928
17-01-2020 18:30,928,932,927.5,930.5,6234,930.5
17-01-2020 18:45,930.5,931.25,929.75,930.5,2846,930.5
17-01-2020 19:00,930.25,931.75,929.5,931,3588,931
17-01-2020 19:15,931.25,933.5,928.25,929.75,11078,929.75
17-01-2020 19:30,929.75,929.75,928.25,929.25,1555,929.25
21-01-2020 01:15,930,931.5,927.75,929.5,2670,929.5
21-01-2020 01:30,929,929.75,928.25,929.5,337,929.5
21-01-2020 01:45,929.75,929.75,928.5,929.25,257,929.25
21-01-2020 02:00,929.25,929.25,928.5,929.25,241,929.25
21-01-2020 02:15,929.25,929.5,928.75,929,167,929
21-01-2020 02:30,929,929.25,928.25,929,218,929
21-01-2020 02:45,928.75,928.75,925.5,926,811,926
21-01-2020 03:00,926,927,925.25,926.25,748,926.25
21-01-2020 03:15,926,926.25,925,925.25,820,925.25
21-01-2020 03:30,925.25,926,925.25,925.75,196,925.75
21-01-2020 03:45,926,926.25,925.75,926,157,926
21-01-2020 04:00,926,926.5,926,926.5,71,926.5
